period,strategy,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,vs_bh
full,exit_shou_cang_or_hold,002851,麦格米特,服务器电源,3,33.33,-6.85,-10.48,-0.65,-1.98,8.3,456.59,-463.44
first_half,exit_hold_line_disappear,002851,麦格米特,服务器电源,2,0.0,-10.36,-10.36,-1.0,-5.06,11.0,73.86,-84.22
first_half,exit_shou_cang_disappear,002851,麦格米特,服务器电源,1,100.0,75.4,-18.72,4.03,75.51,50.0,73.86,1.54
first_half,exit_mu_ma_disappear,002851,麦格米特,服务器电源,2,0.0,-4.46,-5.38,-0.83,-1.99,6.0,73.86,-78.32
first_half,exit_cao_pan_disappear,002851,麦格米特,服务器电源,2,50.0,0.84,-3.92,0.21,0.77,5.0,73.86,-73.02
first_half,exit_trend_down,002851,麦格米特,服务器电源,0,0.0,92.0,-39.62,0.0,0.0,0.0,73.86,18.14
first_half,exit_hold_or_trend_down,002851,麦格米特,服务器电源,2,0.0,-10.36,-10.36,-1.0,-5.06,11.0,73.86,-84.22
first_half,exit_mu_ma_or_hold,002851,麦格米特,服务器电源,2,0.0,-4.46,-5.38,-0.83,-1.99,6.0,73.86,-78.32
first_half,exit_cao_pan_or_hold,002851,麦格米特,服务器电源,2,50.0,0.84,-3.92,0.21,0.77,5.0,73.86,-73.02
first_half,exit_shou_cang_or_hold,002851,麦格米特,服务器电源,2,0.0,-10.36,-10.36,-1.0,-5.06,11.0,73.86,-84.22
second_half,exit_hold_line_disappear,002851,麦格米特,服务器电源,1,100.0,21.48,-9.5,2.26,21.8,25.0,118.02,-96.54
second_half,exit_shou_cang_disappear,002851,麦格米特,服务器电源,1,100.0,3.91,-0.63,6.23,4.18,3.0,118.02,-114.11
second_half,exit_mu_ma_disappear,002851,麦格米特,服务器电源,1,100.0,13.47,-15.47,0.87,13.77,27.0,118.02,-104.55
second_half,exit_cao_pan_disappear,002851,麦格米特,服务器电源,1,100.0,3.91,-0.63,6.23,4.18,3.0,118.02,-114.11
second_half,exit_trend_down,002851,麦格米特,服务器电源,0,0.0,43.73,-22.15,0.0,0.0,0.0,118.02,-74.29
second_half,exit_hold_or_trend_down,002851,麦格米特,服务器电源,1,100.0,21.48,-9.5,2.26,21.8,25.0,118.02,-96.54
second_half,exit_mu_ma_or_hold,002851,麦格米特,服务器电源,1,100.0,21.48,-9.5,2.26,21.8,25.0,118.02,-96.54
second_half,exit_cao_pan_or_hold,002851,麦格米特,服务器电源,1,100.0,3.91,-0.63,6.23,4.18,3.0,118.02,-114.11
second_half,exit_shou_cang_or_hold,002851,麦格米特,服务器电源,1,100.0,3.91,-0.63,6.23,4.18,3.0,118.02,-114.11
full,exit_hold_line_disappear,300870,欧陆通,服务器电源,4,25.0,-23.3,-31.52,-0.74,-5.89,11.0,1064.1,-1087.4
full,exit_shou_cang_disappear,300870,欧陆通,服务器电源,4,50.0,99.71,-33.66,2.96,32.6,34.8,1064.1,-964.39
full,exit_mu_ma_disappear,300870,欧陆通,服务器电源,4,0.0,-26.52,-29.57,-0.9,-7.12,5.0,1064.1,-1090.62
full,exit_cao_pan_disappear,300870,欧陆通,服务器电源,4,25.0,-24.83,-27.95,-0.89,-6.56,4.8,1064.1,-1088.93
full,exit_trend_down,300870,欧陆通,服务器电源,0,0.0,1099.62,-45.98,0.0,0.0,0.0,1064.1,35.52
full,exit_hold_or_trend_down,300870,欧陆通,服务器电源,4,25.0,-23.3,-31.52,-0.74,-5.89,11.0,1064.1,-1087.4
full,exit_mu_ma_or_hold,300870,欧陆通,服务器电源,4,0.0,-26.52,-29.57,-0.9,-7.12,5.0,1064.1,-1090.62
full,exit_cao_pan_or_hold,300870,欧陆通,服务器电源,4,25.0,-24.83,-27.95,-0.89,-6.56,4.8,1064.1,-1088.93
full,exit_shou_cang_or_hold,300870,欧陆通,服务器电源,4,25.0,-20.01,-28.58,-0.7,-4.94,9.2,1064.1,-1084.11
first_half,exit_hold_line_disappear,300870,欧陆通,服务器电源,2,50.0,-3.16,-13.54,-0.23,-1.0,13.0,214.46,-217.62
first_half,exit_shou_cang_disappear,300870,欧陆通,服务器电源,2,50.0,125.94,-17.08,7.37,70.39,42.5,214.46,-88.52
first_half,exit_mu_ma_disappear,300870,欧陆通,服务器电源,2,0.0,-11.5,-15.17,-0.76,-5.61,3.5,214.46,-225.96
first_half,exit_cao_pan_disappear,300870,欧陆通,服务器电源,2,50.0,-9.45,-13.21,-0.72,-4.48,3.0,214.46,-223.91
first_half,exit_trend_down,300870,欧陆通,服务器电源,0,0.0,224.26,-45.98,0.0,0.0,0.0,214.46,9.8
first_half,exit_hold_or_trend_down,300870,欧陆通,服务器电源,2,50.0,-3.16,-13.54,-0.23,-1.0,13.0,214.46,-217.62
first_half,exit_mu_ma_or_hold,300870,欧陆通,服务器电源,2,0.0,-11.5,-15.17,-0.76,-5.61,3.5,214.46,-225.96
first_half,exit_cao_pan_or_hold,300870,欧陆通,服务器电源,2,50.0,-9.45,-13.21,-0.72,-4.48,3.0,214.46,-223.91
first_half,exit_shou_cang_or_hold,300870,欧陆通,服务器电源,2,50.0,-3.16,-13.54,-0.23,-1.0,13.0,214.46,-217.62
second_half,exit_hold_line_disappear,300870,欧陆通,服务器电源,2,0.0,-20.8,-24.28,-0.86,-10.77,9.0,154.44,-175.24
second_half,exit_shou_cang_disappear,300870,欧陆通,服务器电源,2,50.0,-11.61,-27.78,-0.42,-5.19,27.0,154.44,-166.05
second_half,exit_mu_ma_disappear,300870,欧陆通,服务器电源,2,0.0,-16.98,-20.63,-0.82,-8.63,6.5,154.44,-171.42
second_half,exit_cao_pan_disappear,300870,欧陆通,服务器电源,2,0.0,-16.98,-20.63,-0.82,-8.63,6.5,154.44,-171.42
second_half,exit_trend_down,300870,欧陆通,服务器电源,0,0.0,96.79,-22.86,0.0,0.0,0.0,154.44,-57.65
second_half,exit_hold_or_trend_down,300870,欧陆通,服务器电源,2,0.0,-20.8,-24.28,-0.86,-10.77,9.0,154.44,-175.24
second_half,exit_mu_ma_or_hold,300870,欧陆通,服务器电源,2,0.0,-16.98,-20.63,-0.82,-8.63,6.5,154.44,-171.42
second_half,exit_cao_pan_or_hold,300870,欧陆通,服务器电源,2,0.0,-16.98,-20.63,-0.82,-8.63,6.5,154.44,-171.42
second_half,exit_shou_cang_or_hold,300870,欧陆通,服务器电源,2,0.0,-17.4,-21.03,-0.83,-8.87,5.5,154.44,-171.84
full,exit_hold_line_disappear,002843,泰嘉股份,服务器电源,8,50.0,31.64,-18.36,1.72,4.77,16.0,100.34,-68.7
full,exit_shou_cang_disappear,002843,泰嘉股份,服务器电源,7,14.29,-27.9,-37.19,-0.75,-4.21,7.9,100.34,-128.24
full,exit_mu_ma_disappear,002843,泰嘉股份,服务器电源,9,33.33,0.79,-21.34,0.04,0.68,9.1,100.34,-99.55
full,exit_cao_pan_disappear,002843,泰嘉股份,服务器电源,9,33.33,-11.7,-21.34,-0.55,-1.04,6.2,100.34,-112.04
full,exit_trend_down,002843,泰嘉股份,服务器电源,0,0.0,89.66,-44.01,0.0,0.0,0.0,100.34,-10.68
full,exit_hold_or_trend_down,002843,泰嘉股份,服务器电源,8,50.0,31.97,-18.36,1.74,4.79,15.9,100.34,-68.37
full,exit_mu_ma_or_hold,002843,泰嘉股份,服务器电源,9,33.33,17.26,-18.86,0.92,2.57,8.1,100.34,-83.08
full,exit_cao_pan_or_hold,002843,泰嘉股份,服务器电源,9,33.33,1.95,-13.91,0.14,0.75,5.7,100.34,-98.39
full,exit_shou_cang_or_hold,002843,泰嘉股份,服务器电源,9,44.44,15.39,-21.48,0.72,2.48,10.8,100.34,-84.95
first_half,exit_hold_line_disappear,002843,泰嘉股份,服务器电源,2,100.0,30.55,-9.77,3.13,14.96,21.0,81.58,-51.03
first_half,exit_shou_cang_disappear,002843,泰嘉股份,服务器电源,2,50.0,-3.74,-20.43,-0.18,-1.39,13.5,81.58,-85.32
first_half,exit_mu_ma_disappear,002843,泰嘉股份,服务器电源,2,50.0,17.16,-9.47,1.81,9.45,16.0,81.58,-64.42
first_half,exit_cao_pan_disappear,002843,泰嘉股份,服务器电源,2,50.0,-0.01,-9.47,-0.0,0.39,4.5,81.58,-81.59
first_half,exit_trend_down,002843,泰嘉股份,服务器电源,0,0.0,71.93,-42.18,0.0,0.0,0.0,81.58,-9.65
first_half,exit_hold_or_trend_down,002843,泰嘉股份,服务器电源,2,100.0,30.55,-9.77,3.13,14.96,21.0,81.58,-51.03
first_half,exit_mu_ma_or_hold,002843,泰嘉股份,服务器电源,2,50.0,18.05,-9.47,1.91,9.92,14.0,81.58,-63.53
first_half,exit_cao_pan_or_hold,002843,泰嘉股份,服务器电源,2,50.0,-0.01,-9.47,-0.0,0.39,4.5,81.58,-81.59
first_half,exit_shou_cang_or_hold,002843,泰嘉股份,服务器电源,2,100.0,10.58,-9.77,1.08,5.44,11.5,81.58,-71.0
second_half,exit_hold_line_disappear,002843,泰嘉股份,服务器电源,4,25.0,-8.52,-15.59,-0.55,-1.21,11.5,-2.14,-6.38
second_half,exit_shou_cang_disappear,002843,泰嘉股份,服务器电源,4,0.0,-19.04,-19.04,-1.0,-4.86,4.5,-2.14,-16.9
second_half,exit_mu_ma_disappear,002843,泰嘉股份,服务器电源,5,20.0,-11.12,-21.34,-0.52,-2.01,7.6,-2.14,-8.98
second_half,exit_cao_pan_disappear,002843,泰嘉股份,服务器电源,5,20.0,-11.12,-21.34,-0.52,-2.01,7.6,-2.14,-8.98
second_half,exit_trend_down,002843,泰嘉股份,服务器电源,0,0.0,16.45,-34.91,0.0,0.0,0.0,-2.14,18.59
second_half,exit_hold_or_trend_down,002843,泰嘉股份,服务器电源,4,25.0,-8.52,-15.59,-0.55,-1.21,11.5,-2.14,-6.38
second_half,exit_mu_ma_or_hold,002843,泰嘉股份,服务器电源,5,20.0,2.62,-9.2,0.28,1.2,6.6,-2.14,4.76
second_half,exit_cao_pan_or_hold,002843,泰嘉股份,服务器电源,5,20.0,2.62,-9.2,0.28,1.2,6.6,-2.14,4.76
second_half,exit_shou_cang_or_hold,002843,泰嘉股份,服务器电源,5,20.0,-5.33,-16.24,-0.33,-0.31,6.8,-2.14,-3.19
full,exit_hold_line_disappear,002837,英维克,液冷/散热,4,50.0,38.42,-21.5,1.79,10.75,17.5,462.27,-423.85
full,exit_shou_cang_disappear,002837,英维克,液冷/散热,5,80.0,113.56,-23.36,4.86,19.61,23.8,462.27,-348.71
full,exit_mu_ma_disappear,002837,英维克,液冷/散热,5,40.0,49.6,-22.54,2.2,10.74,12.8,462.27,-412.67
full,exit_cao_pan_disappear,002837,英维克,液冷/散热,5,40.0,-6.35,-21.5,-0.3,-1.02,5.2,462.27,-468.62
full,exit_trend_down,002837,英维克,液冷/散热,0,0.0,484.16,-40.82,0.0,0.0,0.0,462.27,21.89
full,exit_hold_or_trend_down,002837,英维克,液冷/散热,4,50.0,38.42,-21.5,1.79,10.75,17.5,462.27,-423.85
full,exit_mu_ma_or_hold,002837,英维克,液冷/散热,5,40.0,42.69,-17.54,2.43,9.3,10.6,462.27,-419.58
full,exit_cao_pan_or_hold,002837,英维克,液冷/散热,5,40.0,-6.35,-21.5,-0.3,-1.02,5.2,462.27,-468.62
full,exit_shou_cang_or_hold,002837,英维克,液冷/散热,5,60.0,37.03,-21.5,1.72,8.49,11.2,462.27,-425.24
first_half,exit_hold_line_disappear,002837,英维克,液冷/散热,2,50.0,38.59,-15.97,2.42,21.28,26.5,63.79,-25.2
first_half,exit_shou_cang_disappear,002837,英维克,液冷/散热,2,50.0,70.9,-16.28,4.36,33.5,21.5,63.79,7.11
first_half,exit_mu_ma_disappear,002837,英维克,液冷/散热,3,33.33,42.6,-20.78,2.05,16.04,16.0,63.79,-21.19
first_half,exit_cao_pan_disappear,002837,英维克,液冷/散热,3,33.33,-6.24,-8.13,-0.77,-1.84,3.0,63.79,-70.03
first_half,exit_trend_down,002837,英维克,液冷/散热,0,0.0,70.36,-40.82,0.0,0.0,0.0,63.79,6.57
first_half,exit_hold_or_trend_down,002837,英维克,液冷/散热,2,50.0,38.59,-15.97,2.42,21.28,26.5,63.79,-25.2
first_half,exit_mu_ma_or_hold,002837,英维克,液冷/散热,3,33.33,36.01,-13.99,2.57,13.63,12.3,63.79,-27.78
first_half,exit_cao_pan_or_hold,002837,英维克,液冷/散热,3,33.33,-6.24,-8.13,-0.77,-1.84,3.0,63.79,-70.03
first_half,exit_shou_cang_or_hold,002837,英维克,液冷/散热,3,33.33,30.71,-17.34,1.77,12.37,14.0,63.79,-33.08
second_half,exit_hold_line_disappear,002837,英维克,液冷/散热,2,50.0,-0.12,-21.5,-0.01,0.22,8.5,85.91,-86.03
second_half,exit_shou_cang_disappear,002837,英维克,液冷/散热,2,100.0,4.16,-23.36,0.18,2.33,9.0,85.91,-81.75
second_half,exit_mu_ma_disappear,002837,英维克,液冷/散热,2,50.0,4.91,-17.54,0.28,2.8,8.0,85.91,-81.0
second_half,exit_cao_pan_disappear,002837,英维克,液冷/散热,2,50.0,-0.12,-21.5,-0.01,0.22,8.5,85.91,-86.03
second_half,exit_trend_down,002837,英维克,液冷/散热,0,0.0,32.48,-31.86,0.0,0.0,0.0,85.91,-53.43
second_half,exit_hold_or_trend_down,002837,英维克,液冷/散热,2,50.0,-0.12,-21.5,-0.01,0.22,8.5,85.91,-86.03
second_half,exit_mu_ma_or_hold,002837,英维克,液冷/散热,2,50.0,4.91,-17.54,0.28,2.8,8.0,85.91,-81.0
second_half,exit_cao_pan_or_hold,002837,英维克,液冷/散热,2,50.0,-0.12,-21.5,-0.01,0.22,8.5,85.91,-86.03
second_half,exit_shou_cang_or_hold,002837,英维克,液冷/散热,2,100.0,4.83,-21.5,0.22,2.65,7.0,85.91,-81.08
full,exit_hold_line_disappear,300499,高澜股份,液冷/散热,3,66.67,19.0,-25.83,0.74,6.43,21.0,226.99,-207.99
full,exit_shou_cang_disappear,300499,高澜股份,液冷/散热,3,66.67,7.29,-4.51,1.62,2.71,3.0,226.99,-219.7
full,exit_mu_ma_disappear,300499,高澜股份,液冷/散热,3,33.33,24.2,-19.01,1.27,8.82,11.0,226.99,-202.79
full,exit_cao_pan_disappear,300499,高澜股份,液冷/散热,3,66.67,7.29,-4.51,1.62,2.71,3.0,226.99,-219.7
full,exit_trend_down,300499,高澜股份,液冷/散热,0,0.0,285.41,-35.39,0.0,0.0,0.0,226.99,58.42
full,exit_hold_or_trend_down,300499,高澜股份,液冷/散热,3,66.67,19.0,-25.83,0.74,6.43,21.0,226.99,-207.99
full,exit_mu_ma_or_hold,300499,高澜股份,液冷/散热,3,33.33,6.89,-25.56,0.27,2.74,7.3,226.99,-220.1
full,exit_cao_pan_or_hold,300499,高澜股份,液冷/散热,3,66.67,7.29,-4.51,1.62,2.71,3.0,226.99,-219.7
full,exit_shou_cang_or_hold,300499,高澜股份,液冷/散热,3,66.67,7.29,-4.51,1.62,2.71,3.0,226.99,-219.7
first_half,exit_hold_line_disappear,300499,高澜股份,液冷/散热,1,100.0,12.36,-20.46,0.6,12.65,11.0,48.92,-36.56
first_half,exit_shou_cang_disappear,300499,高澜股份,液冷/散热,1,100.0,4.05,-0.13,31.17,4.32,3.0,48.92,-44.87
first_half,exit_mu_ma_disappear,300499,高澜股份,液冷/散热,1,100.0,30.55,-19.01,1.61,30.89,22.0,48.92,-18.37
first_half,exit_cao_pan_disappear,300499,高澜股份,液冷/散热,1,100.0,4.05,-0.13,31.17,4.32,3.0,48.92,-44.87
first_half,exit_trend_down,300499,高澜股份,液冷/散热,0,0.0,75.69,-35.39,0.0,0.0,0.0,48.92,26.77
first_half,exit_hold_or_trend_down,300499,高澜股份,液冷/散热,1,100.0,12.36,-20.46,0.6,12.65,11.0,48.92,-36.56
first_half,exit_mu_ma_or_hold,300499,高澜股份,液冷/散热,1,100.0,12.36,-20.46,0.6,12.65,11.0,48.92,-36.56
first_half,exit_cao_pan_or_hold,300499,高澜股份,液冷/散热,1,100.0,4.05,-0.13,31.17,4.32,3.0,48.92,-44.87
first_half,exit_shou_cang_or_hold,300499,高澜股份,液冷/散热,1,100.0,4.05,-0.13,31.17,4.32,3.0,48.92,-44.87
second_half,exit_hold_line_disappear,300499,高澜股份,液冷/散热,2,50.0,5.91,-14.63,0.4,3.32,26.0,69.0,-63.09
second_half,exit_shou_cang_disappear,300499,高澜股份,液冷/散热,2,50.0,3.11,-4.51,0.69,1.9,3.0,69.0,-65.89
second_half,exit_mu_ma_disappear,300499,高澜股份,液冷/散热,2,0.0,-4.87,-13.42,-0.36,-2.21,5.5,69.0,-73.87
second_half,exit_cao_pan_disappear,300499,高澜股份,液冷/散热,2,50.0,3.11,-4.51,0.69,1.9,3.0,69.0,-65.89
second_half,exit_trend_down,300499,高澜股份,液冷/散热,0,0.0,34.81,-28.37,0.0,0.0,0.0,69.0,-34.19
second_half,exit_hold_or_trend_down,300499,高澜股份,液冷/散热,2,50.0,5.91,-14.63,0.4,3.32,26.0,69.0,-63.09
second_half,exit_mu_ma_or_hold,300499,高澜股份,液冷/散热,2,0.0,-4.87,-13.42,-0.36,-2.21,5.5,69.0,-73.87
second_half,exit_cao_pan_or_hold,300499,高澜股份,液冷/散热,2,50.0,3.11,-4.51,0.69,1.9,3.0,69.0,-65.89
second_half,exit_shou_cang_or_hold,300499,高澜股份,液冷/散热,2,50.0,3.11,-4.51,0.69,1.9,3.0,69.0,-65.89
full,exit_hold_line_disappear,301018,申菱环境,液冷/散热,2,50.0,0.13,-17.21,0.01,0.67,18.0,760.77,-760.64
full,exit_shou_cang_disappear,301018,申菱环境,液冷/散热,3,33.33,14.03,-11.74,1.2,5.21,12.3,760.77,-746.74
full,exit_mu_ma_disappear,301018,申菱环境,液冷/散热,3,33.33,9.76,-11.85,0.82,3.72,11.7,760.77,-751.01
full,exit_cao_pan_disappear,301018,申菱环境,液冷/散热,3,33.33,-4.14,-8.77,-0.47,-1.13,3.0,760.77,-764.91
full,exit_trend_down,301018,申菱环境,液冷/散热,0,0.0,396.17,-37.75,0.0,0.0,0.0,760.77,-364.6
full,exit_hold_or_trend_down,301018,申菱环境,液冷/散热,2,50.0,0.13,-17.21,0.01,0.67,18.0,760.77,-760.64
full,exit_mu_ma_or_hold,301018,申菱环境,液冷/散热,3,33.33,15.12,-8.77,1.72,5.59,10.3,760.77,-745.65
full,exit_cao_pan_or_hold,301018,申菱环境,液冷/散热,3,33.33,-4.14,-8.77,-0.47,-1.13,3.0,760.77,-764.91
full,exit_shou_cang_or_hold,301018,申菱环境,液冷/散热,3,33.33,15.12,-8.77,1.72,5.59,10.3,760.77,-745.65
first_half,exit_hold_line_disappear,301018,申菱环境,液冷/散热,1,100.0,8.73,-10.09,0.86,9.01,22.0,81.14,-72.41
first_half,exit_shou_cang_disappear,301018,申菱环境,液冷/散热,1,0.0,-0.95,-5.52,-0.17,-0.69,3.0,81.14,-82.09
first_half,exit_mu_ma_disappear,301018,申菱环境,液冷/散热,1,0.0,-0.95,-5.52,-0.17,-0.69,3.0,81.14,-82.09
first_half,exit_cao_pan_disappear,301018,申菱环境,液冷/散热,1,0.0,-0.95,-5.52,-0.17,-0.69,3.0,81.14,-82.09
first_half,exit_trend_down,301018,申菱环境,液冷/散热,0,0.0,4.53,-18.49,0.0,0.0,0.0,81.14,-76.61
first_half,exit_hold_or_trend_down,301018,申菱环境,液冷/散热,1,100.0,8.73,-10.09,0.86,9.01,22.0,81.14,-72.41
first_half,exit_mu_ma_or_hold,301018,申菱环境,液冷/散热,1,0.0,-0.95,-5.52,-0.17,-0.69,3.0,81.14,-82.09
first_half,exit_cao_pan_or_hold,301018,申菱环境,液冷/散热,1,0.0,-0.95,-5.52,-0.17,-0.69,3.0,81.14,-82.09
first_half,exit_shou_cang_or_hold,301018,申菱环境,液冷/散热,1,0.0,-0.95,-5.52,-0.17,-0.69,3.0,81.14,-82.09
second_half,exit_hold_line_disappear,301018,申菱环境,液冷/散热,1,0.0,-7.91,-9.33,-0.85,-7.67,14.0,234.41,-242.32
second_half,exit_shou_cang_disappear,301018,申菱环境,液冷/散热,2,50.0,15.12,-11.74,1.29,8.16,17.0,234.41,-219.29
second_half,exit_mu_ma_disappear,301018,申菱环境,液冷/散热,2,50.0,10.82,-11.85,0.91,5.92,16.0,234.41,-223.59
second_half,exit_cao_pan_disappear,301018,申菱环境,液冷/散热,2,50.0,-3.22,-4.93,-0.65,-1.35,3.0,234.41,-237.63
second_half,exit_trend_down,301018,申菱环境,液冷/散热,0,0.0,203.61,-23.68,0.0,0.0,0.0,234.41,-30.8
second_half,exit_hold_or_trend_down,301018,申菱环境,液冷/散热,1,0.0,-7.91,-9.33,-0.85,-7.67,14.0,234.41,-242.32
second_half,exit_mu_ma_or_hold,301018,申菱环境,液冷/散热,2,50.0,16.22,-7.55,2.15,8.73,14.0,234.41,-218.19
second_half,exit_cao_pan_or_hold,301018,申菱环境,液冷/散热,2,50.0,-3.22,-4.93,-0.65,-1.35,3.0,234.41,-237.63
second_half,exit_shou_cang_or_hold,301018,申菱环境,液冷/散热,2,50.0,16.22,-7.55,2.15,8.73,14.0,234.41,-218.19
full,exit_hold_line_disappear,002272,川润股份,液冷/散热,5,60.0,20.63,-33.04,0.62,4.86,20.0,388.4,-367.77
full,exit_shou_cang_disappear,002272,川润股份,液冷/散热,6,50.0,-19.91,-38.78,-0.51,-2.53,8.5,388.4,-408.31
full,exit_mu_ma_disappear,002272,川润股份,液冷/散热,6,33.33,-4.1,-23.08,-0.18,-0.2,6.7,388.4,-392.5
full,exit_cao_pan_disappear,002272,川润股份,液冷/散热,6,50.0,-6.0,-28.71,-0.21,-0.38,5.8,388.4,-394.4
full,exit_trend_down,002272,川润股份,液冷/散热,0,0.0,116.29,-37.83,0.0,0.0,0.0,388.4,-272.11
full,exit_hold_or_trend_down,002272,川润股份,液冷/散热,5,60.0,20.63,-33.04,0.62,4.86,20.0,388.4,-367.77
full,exit_mu_ma_or_hold,002272,川润股份,液冷/散热,6,33.33,-4.1,-23.08,-0.18,-0.2,6.7,388.4,-392.5
full,exit_cao_pan_or_hold,002272,川润股份,液冷/散热,6,50.0,-6.0,-28.71,-0.21,-0.38,5.8,388.4,-394.4
full,exit_shou_cang_or_hold,002272,川润股份,液冷/散热,6,50.0,-6.0,-28.71,-0.21,-0.38,5.8,388.4,-394.4
first_half,exit_hold_line_disappear,002272,川润股份,液冷/散热,3,66.67,10.55,-33.04,0.32,4.67,19.3,131.88,-121.33
first_half,exit_shou_cang_disappear,002272,川润股份,液冷/散热,4,50.0,-18.96,-38.78,-0.49,-3.63,11.2,131.88,-150.84
first_half,exit_mu_ma_disappear,002272,川润股份,液冷/散热,4,25.0,-2.96,-23.08,-0.13,-0.14,8.5,131.88,-134.84
first_half,exit_cao_pan_disappear,002272,川润股份,液冷/散热,4,50.0,-4.88,-28.71,-0.17,-0.4,7.2,131.88,-136.76
first_half,exit_trend_down,002272,川润股份,液冷/散热,0,0.0,2.75,-37.83,0.0,0.0,0.0,131.88,-129.13
first_half,exit_hold_or_trend_down,002272,川润股份,液冷/散热,3,66.67,10.55,-33.04,0.32,4.67,19.3,131.88,-121.33
first_half,exit_mu_ma_or_hold,002272,川润股份,液冷/散热,4,25.0,-2.96,-23.08,-0.13,-0.14,8.5,131.88,-134.84
first_half,exit_cao_pan_or_hold,002272,川润股份,液冷/散热,4,50.0,-4.88,-28.71,-0.17,-0.4,7.2,131.88,-136.76
first_half,exit_shou_cang_or_hold,002272,川润股份,液冷/散热,4,50.0,-4.88,-28.71,-0.17,-0.4,7.2,131.88,-136.76
second_half,exit_hold_line_disappear,002272,川润股份,液冷/散热,2,50.0,9.13,-11.52,0.79,5.15,21.0,70.9,-61.77
second_half,exit_shou_cang_disappear,002272,川润股份,液冷/散热,2,50.0,-1.18,-3.11,-0.38,-0.33,3.0,70.9,-72.08
second_half,exit_mu_ma_disappear,002272,川润股份,液冷/散热,2,50.0,-1.18,-3.11,-0.38,-0.33,3.0,70.9,-72.08
second_half,exit_cao_pan_disappear,002272,川润股份,液冷/散热,2,50.0,-1.18,-3.11,-0.38,-0.33,3.0,70.9,-72.08
second_half,exit_trend_down,002272,川润股份,液冷/散热,0,0.0,44.19,-26.54,0.0,0.0,0.0,70.9,-26.71
second_half,exit_hold_or_trend_down,002272,川润股份,液冷/散热,2,50.0,9.13,-11.52,0.79,5.15,21.0,70.9,-61.77
second_half,exit_mu_ma_or_hold,002272,川润股份,液冷/散热,2,50.0,-1.18,-3.11,-0.38,-0.33,3.0,70.9,-72.08
second_half,exit_cao_pan_or_hold,002272,川润股份,液冷/散热,2,50.0,-1.18,-3.11,-0.38,-0.33,3.0,70.9,-72.08
second_half,exit_shou_cang_or_hold,002272,川润股份,液冷/散热,2,50.0,-1.18,-3.11,-0.38,-0.33,3.0,70.9,-72.08
full,exit_hold_line_disappear,601138,工业富联,AI服务器,9,44.44,7.68,-25.28,0.3,1.95,14.3,203.59,-195.91
full,exit_shou_cang_disappear,601138,工业富联,AI服务器,9,44.44,9.45,-19.77,0.48,1.67,6.9,203.59,-194.14
full,exit_mu_ma_disappear,601138,工业富联,AI服务器,10,20.0,-4.69,-25.46,-0.18,0.21,6.7,203.59,-208.28
full,exit_cao_pan_disappear,601138,工业富联,AI服务器,10,30.0,-16.21,-20.28,-0.8,-1.37,3.0,203.59,-219.8
full,exit_trend_down,601138,工业富联,AI服务器,0,0.0,188.3,-45.89,0.0,0.0,0.0,203.59,-15.29
full,exit_hold_or_trend_down,601138,工业富联,AI服务器,9,44.44,11.99,-25.28,0.47,2.36,14.2,203.59,-191.6
full,exit_mu_ma_or_hold,601138,工业富联,AI服务器,10,20.0,-4.69,-25.46,-0.18,0.21,6.7,203.59,-208.28
full,exit_cao_pan_or_hold,601138,工业富联,AI服务器,10,30.0,-16.21,-20.28,-0.8,-1.37,3.0,203.59,-219.8
full,exit_shou_cang_or_hold,601138,工业富联,AI服务器,10,40.0,6.51,-20.11,0.32,1.28,4.4,203.59,-197.08
first_half,exit_hold_line_disappear,601138,工业富联,AI服务器,6,50.0,-6.73,-25.28,-0.27,-0.14,14.0,-9.98,3.25
first_half,exit_shou_cang_disappear,601138,工业富联,AI服务器,6,33.33,7.05,-19.77,0.36,1.98,8.8,-9.98,17.03
first_half,exit_mu_ma_disappear,601138,工业富联,AI服务器,7,0.0,-24.0,-24.44,-0.98,-3.48,4.7,-9.98,-14.02
first_half,exit_cao_pan_disappear,601138,工业富联,AI服务器,7,14.29,-18.04,-20.28,-0.89,-2.41,3.0,-9.98,-8.06
first_half,exit_trend_down,601138,工业富联,AI服务器,0,0.0,-14.34,-45.89,0.0,0.0,0.0,-9.98,-4.36
first_half,exit_hold_or_trend_down,601138,工业富联,AI服务器,6,50.0,-2.99,-25.28,-0.12,0.48,13.8,-9.98,6.99
first_half,exit_mu_ma_or_hold,601138,工业富联,AI服务器,7,0.0,-24.0,-24.44,-0.98,-3.48,4.7,-9.98,-14.02
