strategy,window,basket_regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,002179,中航光电,连接器,2,100.0,2.85,-19.57,0.15,1.68,55.5,4.95,-24.71,-2.1
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,002179,中航光电,连接器,2,50.0,0.64,-19.35,0.03,0.59,54.0,4.95,-24.71,-4.31
base_combo,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,2,100.0,2.59,-19.57,0.13,1.55,53.5,9.65,-24.71,-7.06
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,2,100.0,2.59,-19.57,0.13,1.55,53.5,9.65,-24.71,-7.06
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,2,100.0,1.44,-19.57,0.07,0.98,55.0,9.65,-24.71,-8.21
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,1,100.0,19.45,-19.57,0.99,1.69,47.0,9.65,-24.71,9.8
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,2,100.0,1.44,-19.57,0.07,0.98,55.0,9.65,-24.71,-8.21
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,1,100.0,19.45,-19.57,0.99,1.69,47.0,9.65,-24.71,9.8
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,2,100.0,2.85,-19.57,0.15,1.68,55.5,9.65,-24.71,-6.8
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,002179,中航光电,连接器,2,50.0,0.64,-19.35,0.03,0.59,54.0,9.65,-24.71,-9.01
base_combo,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,2,50.0,29.73,-42.37,0.7,27.47,31.0,73.86,-39.62,-44.13
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,73.86,-39.62,-103.44
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,2,50.0,30.78,-42.37,0.73,28.22,36.0,73.86,-39.62,-43.08
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,2,50.0,97.96,-42.37,2.31,75.95,57.0,73.86,-39.62,24.1
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,73.86,-39.62,-103.44
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,73.86,-39.62,-103.44
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,73.86,-39.62,-103.44
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,002851,麦格米特,服务器电源,2,50.0,32.89,-38.42,0.86,25.74,35.0,73.86,-39.62,-40.97
base_combo,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,2,50.0,14.49,-42.37,0.34,16.8,52.5,90.85,-39.62,-76.36
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,90.85,-39.62,-120.43
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,2,50.0,9.39,-42.37,0.22,13.18,53.5,90.85,-39.62,-81.46
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,1,0.0,32.77,-42.37,0.77,-29.4,21.0,90.85,-39.62,-58.08
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,90.85,-39.62,-120.43
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,90.85,-39.62,-120.43
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-29.58,-38.18,-0.77,-29.4,21.0,90.85,-39.62,-120.43
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,002851,麦格米特,服务器电源,2,50.0,20.47,-37.99,0.54,17.69,52.5,90.85,-39.62,-70.38
base_combo,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,2,50.0,11.4,-42.37,0.27,16.8,52.5,13.58,-37.71,-2.18
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-31.48,-40.82,-0.77,-29.4,21.0,13.58,-37.71,-45.06
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,2,50.0,6.44,-42.37,0.15,13.18,53.5,13.58,-37.71,-7.14
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,2,50.0,6.65,-42.37,0.16,13.32,76.0,13.58,-37.71,-6.93
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-31.48,-40.82,-0.77,-29.4,21.0,13.58,-37.71,-45.06
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-31.48,-40.82,-0.77,-29.4,21.0,13.58,-37.71,-45.06
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,1,0.0,-31.48,-40.82,-0.77,-29.4,21.0,13.58,-37.71,-45.06
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,002851,麦格米特,服务器电源,2,50.0,17.22,-37.99,0.45,17.69,52.5,13.58,-37.71,3.64
base_combo,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,2,100.0,133.24,-20.15,6.61,53.16,62.5,141.08,-25.47,-7.84
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,1,100.0,49.38,-15.61,3.16,49.77,40.0,141.08,-25.47,-91.7
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,2,100.0,122.85,-23.71,5.18,49.67,63.5,141.08,-25.47,-18.23
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,2,100.0,123.29,-23.56,5.23,49.81,86.0,141.08,-25.47,-17.79
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,1,100.0,49.38,-15.61,3.16,49.77,40.0,141.08,-25.47,-91.7
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,1,100.0,49.38,-15.61,3.16,49.77,40.0,141.08,-25.47,-91.7
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,1,100.0,49.38,-15.61,3.16,49.77,40.0,141.08,-25.47,-91.7
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,002851,麦格米特,服务器电源,2,100.0,137.59,-21.91,6.28,54.55,62.5,141.08,-25.47,-3.49
base_combo,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,2,100.0,69.5,-15.72,4.42,31.77,33.5,225.75,-32.61,-156.25
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,2,100.0,69.5,-15.72,4.42,31.77,33.5,225.75,-32.61,-156.25
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,1,100.0,161.08,-16.41,9.82,49.77,40.0,225.75,-32.61,-64.67
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,1,100.0,161.08,-16.41,9.82,49.77,40.0,225.75,-32.61,-64.67
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,1,100.0,161.08,-16.41,9.82,49.77,40.0,225.75,-32.61,-64.67
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,1,100.0,161.08,-16.41,9.82,49.77,40.0,225.75,-32.61,-64.67
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,1,100.0,161.08,-16.41,9.82,49.77,40.0,225.75,-32.61,-64.67
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,002851,麦格米特,服务器电源,1,100.0,171.94,-16.41,10.48,56.0,39.0,225.75,-32.61,-53.81
base_combo,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,2,100.0,69.5,-15.72,4.42,31.77,33.5,118.02,-32.61,-48.52
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,2,100.0,69.5,-15.72,4.42,31.77,33.5,118.02,-32.61,-48.52
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,1,100.0,114.71,-22.15,5.18,49.77,40.0,118.02,-32.61,-3.31
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,1,100.0,114.71,-22.15,5.18,49.77,40.0,118.02,-32.61,-3.31
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,1,100.0,114.71,-22.15,5.18,49.77,40.0,118.02,-32.61,-3.31
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,1,100.0,114.71,-22.15,5.18,49.77,40.0,118.02,-32.61,-3.31
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,1,100.0,114.71,-22.15,5.18,49.77,40.0,118.02,-32.61,-3.31
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,002851,麦格米特,服务器电源,2,100.0,122.05,-22.36,5.46,49.54,48.0,118.02,-32.61,4.03
base_combo,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,2,100.0,5.71,-14.92,0.38,3.12,29.5,214.46,-45.98,-208.75
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,1,100.0,5.49,-10.24,0.54,5.76,36.0,214.46,-45.98,-208.97
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,2,100.0,5.71,-14.92,0.38,3.12,29.5,214.46,-45.98,-208.75
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,2,100.0,5.71,-14.92,0.38,3.12,29.5,214.46,-45.98,-208.75
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,1,100.0,5.49,-10.24,0.54,5.76,36.0,214.46,-45.98,-208.97
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,1,100.0,5.49,-10.24,0.54,5.76,36.0,214.46,-45.98,-208.97
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,1,100.0,5.49,-10.24,0.54,5.76,36.0,214.46,-45.98,-208.97
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,300870,欧陆通,服务器电源,2,100.0,4.7,-15.03,0.31,2.62,28.5,214.46,-45.98,-209.76
base_combo,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,1,100.0,0.22,-14.92,0.01,0.48,23.0,309.99,-45.98,-309.77
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,0,0.0,0.0,0.0,0.0,0.0,0.0,309.99,-45.98,-309.99
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,1,100.0,0.22,-14.92,0.01,0.48,23.0,309.99,-45.98,-309.77
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,1,100.0,0.22,-14.92,0.01,0.48,23.0,309.99,-45.98,-309.77
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,0,0.0,0.0,0.0,0.0,0.0,0.0,309.99,-45.98,-309.99
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,0,0.0,0.0,0.0,0.0,0.0,0.0,309.99,-45.98,-309.99
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,0,0.0,0.0,0.0,0.0,0.0,0.0,309.99,-45.98,-309.99
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,300870,欧陆通,服务器电源,1,100.0,-0.11,-15.03,-0.01,0.15,22.0,309.99,-45.98,-310.1
base_combo,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-23.27,-37.13,-0.63,-8.47,21.5,54.41,-45.98,-77.68
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,1,0.0,-23.43,-29.49,-0.79,-17.42,20.0,54.41,-45.98,-77.84
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-23.27,-37.13,-0.63,-8.47,21.5,54.41,-45.98,-77.68
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-23.27,-37.13,-0.63,-8.47,21.5,54.41,-45.98,-77.68
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,1,0.0,-23.43,-29.49,-0.79,-17.42,20.0,54.41,-45.98,-77.84
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,1,0.0,-23.43,-29.49,-0.79,-17.42,20.0,54.41,-45.98,-77.84
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,1,0.0,-23.43,-29.49,-0.79,-17.42,20.0,54.41,-45.98,-77.84
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-23.52,-37.34,-0.63,-8.64,21.0,54.41,-45.98,-77.93
base_combo,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,143.46,-38.71,-155.17
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,300870,欧陆通,服务器电源,2,50.0,-11.9,-29.49,-0.4,-5.09,27.5,143.46,-38.71,-155.36
base_combo,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,305.41,-38.71,-317.12
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.9,-29.49,-0.4,-5.09,27.5,305.41,-38.71,-317.31
base_combo,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.71,-29.49,-0.4,-4.98,28.0,154.44,-38.71,-166.15
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,300870,欧陆通,服务器电源,2,50.0,-11.9,-29.49,-0.4,-5.09,27.5,154.44,-38.71,-166.34
base_combo,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,17.44,-19.59,0.89,9.25,31.0,81.58,-42.18,-64.14
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,1,0.0,-2.39,-19.49,-0.12,-2.13,34.0,81.58,-42.18,-83.97
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,17.44,-19.59,0.89,9.25,31.0,81.58,-42.18,-64.14
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,17.44,-19.59,0.89,9.25,31.0,81.58,-42.18,-64.14
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,1,0.0,-2.39,-19.49,-0.12,-2.13,34.0,81.58,-42.18,-83.97
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,1,0.0,-2.39,-19.49,-0.12,-2.13,34.0,81.58,-42.18,-83.97
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,1,0.0,-2.39,-19.49,-0.12,-2.13,34.0,81.58,-42.18,-83.97
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,002843,泰嘉股份,服务器电源,2,100.0,19.27,-17.63,1.09,9.92,30.0,81.58,-42.18,-62.31
base_combo,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,2,100.0,32.44,-19.42,1.67,15.49,38.0,28.5,-42.18,3.94
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,1,100.0,10.08,-10.09,1.0,10.36,48.0,28.5,-42.18,-18.42
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,11.04,-19.42,0.57,6.58,24.5,28.5,-42.18,-17.46
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,10.66,-19.42,0.55,6.42,24.0,28.5,-42.18,-17.84
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,1,0.0,-7.71,-10.09,-0.76,-7.47,21.0,28.5,-42.18,-36.21
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,1,0.0,-8.02,-10.09,-0.79,-7.78,20.0,28.5,-42.18,-36.52
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,1,100.0,-0.21,-16.86,-0.01,0.05,52.0,28.5,-42.18,-28.71
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,9.7,-20.11,0.48,5.9,23.5,28.5,-42.18,-18.8
base_combo,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,3,66.67,13.68,-21.28,0.64,8.4,32.0,-30.25,-44.01,43.93
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,-4.76,-20.65,-0.23,2.28,34.0,-30.25,-44.01,25.49
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,-4.68,-29.19,-0.16,2.45,23.0,-30.25,-44.01,25.57
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,-5.01,-29.43,-0.17,2.35,22.7,-30.25,-44.01,25.24
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,2,0.0,-20.15,-20.37,-0.99,-6.63,20.5,-30.25,-44.01,10.1
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,2,0.0,-20.42,-20.64,-0.99,-6.79,20.0,-30.25,-44.01,9.83
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,2,50.0,-13.66,-28.07,-0.49,-2.88,36.0,-30.25,-44.01,16.59
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,-5.83,-30.04,-0.19,2.0,22.3,-30.25,-44.01,24.42
base_combo,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,66.67,26.21,-22.53,1.16,6.1,35.3,-7.6,-34.53,33.81
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,66.67,27.22,-22.53,1.21,6.4,33.3,-7.6,-34.53,34.82
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,5.82,-22.53,0.26,0.15,26.3,-7.6,-34.53,13.42
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,5.46,-22.53,0.24,0.05,26.0,-7.6,-34.53,13.06
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,6.67,-22.53,0.3,0.45,24.3,-7.6,-34.53,14.27
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,6.3,-22.53,0.28,0.35,24.0,-7.6,-34.53,13.9
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,66.67,15.32,-28.07,0.55,2.96,34.7,-7.6,-34.53,22.92
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,002843,泰嘉股份,服务器电源,3,33.33,6.14,-22.53,0.27,0.3,25.7,-7.6,-34.53,13.74
base_combo,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,12.02,-24.31,0.49,4.48,26.0,-2.25,-34.53,14.27
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,12.91,-24.31,0.53,4.78,24.0,-2.25,-34.53,15.16
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,12.02,-24.31,0.49,4.48,26.0,-2.25,-34.53,14.27
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,33.33,5.15,-28.95,0.18,2.32,27.0,-2.25,-34.53,7.4
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,12.91,-24.31,0.53,4.78,24.0,-2.25,-34.53,15.16
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,33.33,5.98,-28.95,0.21,2.62,25.0,-2.25,-34.53,8.23
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,12.91,-24.31,0.53,4.78,24.0,-2.25,-34.53,15.16
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,12.75,-24.31,0.52,4.73,25.7,-2.25,-34.53,15.0
base_combo,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,18.78,-33.55,0.56,4.48,26.0,-2.14,-34.91,20.92
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,19.73,-33.55,0.59,4.78,24.0,-2.14,-34.91,21.87
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,18.78,-33.55,0.56,4.48,26.0,-2.14,-34.91,20.92
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,33.33,11.5,-37.63,0.31,2.32,27.0,-2.14,-34.91,13.64
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,19.73,-33.55,0.59,4.78,24.0,-2.14,-34.91,21.87
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,33.33,12.38,-37.63,0.33,2.62,25.0,-2.14,-34.91,14.52
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,19.73,-33.55,0.59,4.78,24.0,-2.14,-34.91,21.87
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,002843,泰嘉股份,服务器电源,3,66.67,19.55,-33.55,0.58,4.73,25.7,-2.14,-34.91,21.69
base_combo,2024-06-12_2025-06-23,basket_neutral,002837,英维克,液冷/散热,1,100.0,58.01,-23.06,2.52,49.91,49.0,63.79,-40.82,-5.78
