strategy,window,regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,10.95,-18.45,0.59,4.04,34.0,28.39,-38.02,-17.44
control_tianma_fixed20,2025-06-10_2026-06-18,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,6.66,-18.45,0.36,2.21,20.0,28.39,-38.02,-21.73
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,603019,中科曙光,AI服务器,3,66.67,29.55,-29.17,1.01,6.71,36.0,36.52,-38.02,-6.97
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,15.95,-18.45,0.86,4.04,34.0,36.52,-38.02,-20.57
control_tianma_fixed20,2025-06-24_2026-07-03,up_20_to_80pct,603019,中科曙光,AI服务器,2,50.0,11.48,-18.45,0.62,2.21,20.0,36.52,-38.02,-25.04
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,000034,神州数码,AI服务器,3,100.0,56.35,-17.75,3.17,18.33,27.0,58.66,-41.64,-2.31
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,000034,神州数码,AI服务器,1,100.0,4.68,-8.84,0.53,4.95,23.0,58.66,-41.64,-53.98
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,000034,神州数码,AI服务器,1,100.0,5.87,-7.78,0.75,6.14,20.0,58.66,-41.64,-52.79
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,000034,神州数码,AI服务器,3,100.0,82.28,-17.75,4.64,23.87,32.3,23.5,-41.64,58.78
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,000034,神州数码,AI服务器,2,100.0,21.99,-12.41,1.77,10.89,36.0,23.5,-41.64,-1.51
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,000034,神州数码,AI服务器,2,100.0,7.63,-11.42,0.67,4.04,20.0,23.5,-41.64,-15.87
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,000034,神州数码,AI服务器,3,66.67,13.27,-16.27,0.82,4.96,30.7,10.82,-41.64,2.45
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,000034,神州数码,AI服务器,2,100.0,21.99,-12.41,1.77,10.89,36.0,10.82,-41.64,11.17
control_tianma_fixed20,2024-12-06_2025-12-16,flat_0_to_20pct,000034,神州数码,AI服务器,2,100.0,7.63,-11.42,0.67,4.04,20.0,10.82,-41.64,-3.19
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,down_negative,000034,神州数码,AI服务器,4,50.0,5.94,-18.03,0.33,2.18,27.2,-6.92,-26.58,12.86
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,down_negative,000034,神州数码,AI服务器,2,100.0,22.82,-9.94,2.29,11.25,34.5,-6.92,-26.58,29.74
control_tianma_fixed20,2025-03-11_2026-03-20,down_negative,000034,神州数码,AI服务器,2,100.0,7.14,-6.17,1.16,3.79,20.0,-6.92,-26.58,14.06
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,000034,神州数码,AI服务器,4,50.0,0.68,-14.35,0.05,0.66,22.2,-5.69,-35.94,6.37
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,000034,神州数码,AI服务器,2,100.0,16.73,-10.21,1.64,8.2,24.5,-5.69,-35.94,22.42
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,000034,神州数码,AI服务器,2,100.0,22.74,-6.17,3.69,11.04,20.0,-5.69,-35.94,28.43
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,000034,神州数码,AI服务器,4,50.0,5.95,-14.73,0.4,0.66,22.2,-3.26,-35.94,9.21
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,000034,神州数码,AI服务器,2,100.0,22.83,-14.73,1.55,8.2,24.5,-3.26,-35.94,26.09
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,000034,神州数码,AI服务器,2,100.0,29.16,-8.66,3.37,11.04,20.0,-3.26,-35.94,32.42
candidate_low25_hold20_confirm4,2024-06-03_2025-06-13,bull_80pct_plus,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-18.49,-26.23,-0.7,-0.24,28.0,97.27,-40.52,-115.76
candidate_tianma_hold20_confirm4,2024-06-03_2025-06-13,bull_80pct_plus,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-18.49,-26.23,-0.7,-0.24,28.0,97.27,-40.52,-115.76
control_tianma_fixed20,2024-06-03_2025-06-13,bull_80pct_plus,300442,润泽科技,算力/IDC/算力租赁,2,50.0,-13.36,-18.6,-0.72,-4.63,20.0,97.27,-40.52,-110.63
candidate_low25_hold20_confirm4,2024-08-27_2025-09-05,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-3.47,-22.97,-0.15,-3.21,72.0,60.09,-40.52,-63.56
candidate_tianma_hold20_confirm4,2024-08-27_2025-09-05,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,0.0,-3.47,-22.97,-0.15,-3.21,72.0,60.09,-40.52,-63.56
control_tianma_fixed20,2024-08-27_2025-09-05,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,2,50.0,-8.73,-19.13,-0.46,-3.91,20.0,60.09,-40.52,-68.82
candidate_low25_hold20_confirm4,2024-11-28_2025-12-08,down_negative,300442,润泽科技,算力/IDC/算力租赁,1,0.0,0.35,-22.97,0.02,-3.21,72.0,-6.93,-40.52,7.28
candidate_tianma_hold20_confirm4,2024-11-28_2025-12-08,down_negative,300442,润泽科技,算力/IDC/算力租赁,1,0.0,0.35,-22.97,0.02,-3.21,72.0,-6.93,-40.52,7.28
control_tianma_fixed20,2024-11-28_2025-12-08,down_negative,300442,润泽科技,算力/IDC/算力租赁,3,66.67,-8.22,-19.13,-0.43,-2.33,20.0,-6.93,-40.52,-1.29
candidate_low25_hold20_confirm4,2025-03-03_2026-03-20,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,2,100.0,20.86,-12.53,1.66,10.28,38.0,59.53,-25.37,-38.67
candidate_tianma_hold20_confirm4,2025-03-03_2026-03-20,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,2,100.0,20.86,-12.53,1.66,10.28,38.0,59.53,-25.37,-38.67
control_tianma_fixed20,2025-03-03_2026-03-20,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,2,100.0,4.18,-12.53,0.33,2.34,20.0,59.53,-25.37,-55.35
candidate_low25_hold20_confirm4,2025-05-30_2026-06-18,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
candidate_tianma_hold20_confirm4,2025-05-30_2026-06-18,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.64,-12.53,0.93,6.8,40.0,62.57,-28.88,-50.93
control_tianma_fixed20,2025-05-30_2026-06-18,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,100.0,5.39,-12.53,0.43,0.83,20.0,62.57,-28.88,-57.18
candidate_low25_hold20_confirm4,2025-06-16_2026-07-03,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
candidate_tianma_hold20_confirm4,2025-06-16_2026-07-03,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,100.0,11.98,-12.53,0.96,6.8,40.0,78.56,-28.88,-66.58
control_tianma_fixed20,2025-06-16_2026-07-03,up_20_to_80pct,300442,润泽科技,算力/IDC/算力租赁,1,100.0,5.72,-14.57,0.39,0.83,20.0,78.56,-28.88,-72.84
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,1.17,-35.62,0.03,8.48,44.0,60.61,-45.87,-59.44
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,10.52,-27.5,0.38,7.34,37.0,60.61,-45.87,-50.09
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,300383,光环新网,算力/IDC/算力租赁,2,0.0,-10.21,-16.41,-0.62,-4.97,20.0,60.61,-45.87,-70.82
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,-7.22,-23.17,-0.31,-2.9,30.5,38.96,-45.87,-46.18
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,-5.53,-14.06,-0.39,-1.93,24.5,38.96,-45.87,-44.49
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,0.54,-13.47,0.04,0.82,20.0,38.96,-45.87,-38.42
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,300383,光环新网,算力/IDC/算力租赁,2,50.0,-13.03,-23.17,-0.56,-2.9,30.5,-18.86,-45.87,5.83
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,300383,光环新网,算力/IDC/算力租赁,2,50.0,-11.45,-14.06,-0.81,-1.93,24.5,-18.86,-45.87,7.41
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,300383,光环新网,算力/IDC/算力租赁,3,33.33,-2.73,-13.47,-0.2,-0.45,20.0,-18.86,-45.87,16.13
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,300383,光环新网,算力/IDC/算力租赁,3,33.33,-9.76,-18.89,-0.52,-2.74,31.0,10.93,-26.08,-20.69
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,1.87,-12.53,0.15,1.48,29.5,10.93,-26.08,-9.06
control_tianma_fixed20,2025-03-11_2026-03-20,flat_0_to_20pct,300383,光环新网,算力/IDC/算力租赁,2,50.0,4.66,-12.08,0.39,2.72,20.0,10.93,-26.08,-6.27
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,300383,光环新网,算力/IDC/算力租赁,1,0.0,-4.36,-8.89,-0.49,-6.15,37.0,-13.33,-35.71,8.97
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,300383,光环新网,算力/IDC/算力租赁,1,0.0,-1.15,-7.48,-0.15,-3.0,20.0,-13.33,-35.71,12.18
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,300383,光环新网,算力/IDC/算力租赁,1,0.0,-3.62,-13.6,-0.27,-6.15,37.0,-10.48,-36.57,6.86
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,300383,光环新网,算力/IDC/算力租赁,1,0.0,-3.62,-13.6,-0.27,-6.15,37.0,-10.48,-36.57,6.86
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,300383,光环新网,算力/IDC/算力租赁,1,0.0,-0.39,-11.39,-0.03,-3.0,20.0,-10.48,-36.57,10.09
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,600602,云赛智联,算力/IDC/算力租赁,3,66.67,82.73,-30.36,2.73,26.46,31.7,82.37,-35.12,0.36
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,600602,云赛智联,算力/IDC/算力租赁,2,100.0,115.17,-30.36,3.79,47.12,37.5,82.37,-35.12,32.8
control_tianma_fixed20,2024-06-12_2025-06-23,bull_80pct_plus,600602,云赛智联,算力/IDC/算力租赁,2,50.0,29.14,-24.59,1.18,15.19,20.0,82.37,-35.12,-53.23
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,600602,云赛智联,算力/IDC/算力租赁,2,100.0,59.18,-24.59,2.41,27.47,33.0,39.89,-35.12,19.29
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,600602,云赛智联,算力/IDC/算力租赁,2,100.0,59.18,-24.59,2.41,27.47,33.0,39.89,-35.12,19.29
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,600602,云赛智联,算力/IDC/算力租赁,2,50.0,5.23,-24.59,0.21,2.96,20.0,39.89,-35.12,-34.66
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,600602,云赛智联,算力/IDC/算力租赁,2,50.0,-11.37,-24.32,-0.47,-0.01,27.5,23.65,-40.08,-35.02
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,600602,云赛智联,算力/IDC/算力租赁,2,50.0,4.85,-11.33,0.43,3.03,28.5,23.65,-40.08,-18.8
control_tianma_fixed20,2024-12-06_2025-12-16,up_20_to_80pct,600602,云赛智联,算力/IDC/算力租赁,2,50.0,1.7,-11.75,0.14,1.31,20.0,23.65,-40.08,-21.95
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,down_negative,600602,云赛智联,算力/IDC/算力租赁,3,66.67,-0.69,-24.32,-0.03,0.5,31.7,-6.42,-28.96,5.73
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,down_negative,600602,云赛智联,算力/IDC/算力租赁,3,66.67,14.28,-11.33,1.26,5.11,26.0,-6.42,-28.96,20.7
control_tianma_fixed20,2025-03-11_2026-03-20,down_negative,600602,云赛智联,算力/IDC/算力租赁,3,66.67,9.86,-12.56,0.79,3.64,20.0,-6.42,-28.96,16.28
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,600602,云赛智联,算力/IDC/算力租赁,2,50.0,-9.22,-20.49,-0.45,-5.13,34.0,-22.31,-33.45,13.09
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,600602,云赛智联,算力/IDC/算力租赁,2,50.0,4.46,-11.19,0.4,1.78,25.5,-22.31,-33.45,26.77
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,600602,云赛智联,算力/IDC/算力租赁,2,50.0,4.23,-10.56,0.4,1.62,20.0,-22.31,-33.45,26.54
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,600602,云赛智联,算力/IDC/算力租赁,2,50.0,-19.39,-22.21,-0.87,-5.13,34.0,-26.82,-38.32,7.43
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,600602,云赛智联,算力/IDC/算力租赁,2,50.0,-7.24,-19.92,-0.36,1.78,25.5,-26.82,-38.32,19.58
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,600602,云赛智联,算力/IDC/算力租赁,2,50.0,-7.45,-20.62,-0.36,1.62,20.0,-26.82,-38.32,19.37
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,300846,首都在线,算力/IDC/算力租赁,2,50.0,37.81,-20.0,1.89,21.8,30.0,92.44,-47.94,-54.63
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,bull_80pct_plus,300846,首都在线,算力/IDC/算力租赁,1,0.0,-9.77,-18.13,-0.54,-9.54,20.0,92.44,-47.94,-102.21
control_tianma_fixed20,2024-06-12_2025-06-23,bull_80pct_plus,300846,首都在线,算力/IDC/算力租赁,1,0.0,-9.77,-18.13,-0.54,-9.54,20.0,92.44,-47.94,-102.21
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,2,50.0,-5.07,-20.54,-0.25,-2.03,23.5,40.9,-47.94,-45.97
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,1,0.0,-9.77,-18.13,-0.54,-9.54,20.0,40.9,-47.94,-50.67
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,1,0.0,-9.77,-18.13,-0.54,-9.54,20.0,40.9,-47.94,-50.67
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,2,50.0,-15.69,-23.5,-0.67,-2.03,23.5,39.11,-47.94,-54.8
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,1,0.0,-19.86,-27.28,-0.73,-9.54,20.0,39.11,-47.94,-58.97
control_tianma_fixed20,2024-12-06_2025-12-16,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,1,0.0,-19.86,-27.28,-0.73,-9.54,20.0,39.11,-47.94,-58.97
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,4,50.0,0.33,-26.34,0.01,0.81,21.8,60.07,-31.86,-59.74
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,2,50.0,1.16,-18.11,0.06,1.62,20.0,60.07,-31.86,-58.91
control_tianma_fixed20,2025-03-11_2026-03-20,up_20_to_80pct,300846,首都在线,算力/IDC/算力租赁,1,0.0,-11.2,-14.92,-0.75,-10.97,20.0,60.07,-31.86,-71.27
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,flat_0_to_20pct,300846,首都在线,算力/IDC/算力租赁,3,33.33,-24.12,-36.74,-0.66,-7.36,20.0,7.23,-44.66,-31.35
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,flat_0_to_20pct,300846,首都在线,算力/IDC/算力租赁,3,33.33,-24.12,-36.74,-0.66,-7.36,20.0,7.23,-44.66,-31.35
control_tianma_fixed20,2025-06-10_2026-06-18,flat_0_to_20pct,300846,首都在线,算力/IDC/算力租赁,2,0.0,-33.39,-37.38,-0.89,-18.14,20.0,7.23,-44.66,-40.62
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,flat_0_to_20pct,300846,首都在线,算力/IDC/算力租赁,3,33.33,-31.7,-43.41,-0.73,-7.36,20.0,0.87,-47.01,-32.57
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,flat_0_to_20pct,300846,首都在线,算力/IDC/算力租赁,3,33.33,-31.7,-43.41,-0.73,-7.36,20.0,0.87,-47.01,-32.57
control_tianma_fixed20,2025-06-24_2026-07-03,flat_0_to_20pct,300846,首都在线,算力/IDC/算力租赁,2,0.0,-40.05,-43.98,-0.91,-18.14,20.0,0.87,-47.01,-40.92
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,600588,用友网络,云计算,4,50.0,69.63,-18.21,3.82,17.41,24.0,37.55,-38.0,32.08
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,600588,用友网络,云计算,3,66.67,93.08,-18.21,5.11,27.18,25.3,37.55,-38.0,55.53
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,600588,用友网络,云计算,3,66.67,115.39,-10.01,11.53,32.59,20.0,37.55,-38.0,77.84
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,600588,用友网络,云计算,3,66.67,74.21,-17.04,4.35,23.04,27.0,29.65,-38.0,44.56
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,600588,用友网络,云计算,3,66.67,74.21,-17.04,4.35,23.04,27.0,29.65,-38.0,44.56
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,600588,用友网络,云计算,3,66.67,74.21,-12.58,5.9,24.15,20.0,29.65,-38.0,44.56
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,600588,用友网络,云计算,4,50.0,47.82,-18.64,2.57,12.31,25.5,12.4,-38.6,35.42
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,600588,用友网络,云计算,2,50.0,11.45,-12.85,0.89,6.2,27.5,12.4,-38.6,-0.95
control_tianma_fixed20,2024-12-06_2025-12-16,flat_0_to_20pct,600588,用友网络,云计算,2,50.0,4.31,-12.58,0.34,2.5,20.0,12.4,-38.6,-8.09
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,down_negative,600588,用友网络,云计算,4,50.0,17.17,-20.57,0.83,5.04,28.5,-10.53,-34.77,27.7
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,down_negative,600588,用友网络,云计算,2,100.0,36.81,-20.57,1.79,17.3,27.5,-10.53,-34.77,47.34
control_tianma_fixed20,2025-03-11_2026-03-20,down_negative,600588,用友网络,云计算,2,100.0,25.99,-21.2,1.23,12.67,20.0,-10.53,-34.77,36.52
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,600588,用友网络,云计算,3,66.67,-5.59,-31.41,-0.18,4.18,23.7,-32.08,-48.55,26.49
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,600588,用友网络,云计算,2,100.0,2.72,-31.41,0.09,10.19,22.0,-32.08,-48.55,34.8
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,600588,用友网络,云计算,2,50.0,0.68,-32.77,0.02,9.05,20.0,-32.08,-48.55,32.76
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,600588,用友网络,云计算,4,50.0,-15.65,-38.67,-0.4,-2.34,22.8,-39.84,-53.97,24.19
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,600588,用友网络,云计算,3,66.67,-8.24,-38.67,-0.21,-0.51,21.3,-39.84,-53.97,31.6
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,600588,用友网络,云计算,3,33.33,-8.49,-39.85,-0.21,-1.27,20.0,-39.84,-53.97,31.35
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,down_negative,600845,宝信软件,云计算,4,25.0,-14.85,-28.88,-0.51,-1.02,26.5,-27.03,-37.96,12.18
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,down_negative,600845,宝信软件,云计算,3,0.0,-25.86,-38.07,-0.68,-6.4,26.7,-27.03,-37.96,1.17
control_tianma_fixed20,2024-06-12_2025-06-23,down_negative,600845,宝信软件,云计算,3,33.33,0.02,-18.92,0.0,4.01,20.0,-27.03,-37.96,27.05
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,down_negative,600845,宝信软件,云计算,4,50.0,8.53,-27.82,0.31,2.63,28.5,-10.32,-37.96,18.85
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,down_negative,600845,宝信软件,云计算,2,0.0,-8.0,-14.45,-0.55,-3.82,34.0,-10.32,-37.96,2.32
control_tianma_fixed20,2024-09-04_2025-09-15,down_negative,600845,宝信软件,云计算,2,0.0,-10.33,-10.49,-0.98,-5.0,20.0,-10.32,-37.96,-0.01
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,600845,宝信软件,云计算,3,0.0,-18.49,-18.57,-1.0,-4.89,34.7,-31.17,-45.87,12.68
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,600845,宝信软件,云计算,3,0.0,-18.49,-18.57,-1.0,-4.89,34.7,-31.17,-45.87,12.68
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,600845,宝信软件,云计算,3,0.0,-18.23,-18.31,-1.0,-4.77,20.0,-31.17,-45.87,12.94
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,down_negative,600845,宝信软件,云计算,4,50.0,2.05,-18.66,0.11,1.11,32.2,-14.32,-25.27,16.37
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,down_negative,600845,宝信软件,云计算,3,33.33,2.76,-15.94,0.17,1.54,37.0,-14.32,-25.27,17.08
control_tianma_fixed20,2025-03-11_2026-03-20,down_negative,600845,宝信软件,云计算,3,0.0,-13.56,-17.11,-0.79,-4.43,20.0,-14.32,-25.27,0.76
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,600845,宝信软件,云计算,2,50.0,4.89,-12.16,0.4,3.19,34.5,-29.7,-30.94,34.59
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,600845,宝信软件,云计算,2,50.0,4.89,-12.16,0.4,3.19,34.5,-29.7,-30.94,34.59
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,600845,宝信软件,云计算,2,0.0,-5.29,-9.59,-0.55,-2.41,20.0,-29.7,-30.94,24.41
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,600845,宝信软件,云计算,2,50.0,5.79,-14.33,0.4,3.19,34.5,-25.59,-36.24,31.38
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,600845,宝信软件,云计算,2,50.0,5.79,-14.33,0.4,3.19,34.5,-25.59,-36.24,31.38
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,600845,宝信软件,云计算,2,0.0,-4.47,-15.01,-0.3,-2.41,20.0,-25.59,-36.24,21.12
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,3,100.0,30.24,-16.76,1.8,9.64,37.3,18.52,-25.56,11.72
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,3,100.0,48.52,-12.24,3.96,15.16,31.0,18.52,-25.56,30.0
control_tianma_fixed20,2024-06-12_2025-06-23,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,3,100.0,27.42,-4.11,6.67,8.72,20.0,18.52,-25.56,8.9
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,10.82,-10.7,1.01,5.55,27.5,12.28,-25.56,-1.46
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,10.82,-10.7,1.01,5.55,27.5,12.28,-25.56,-1.46
control_tianma_fixed20,2024-09-04_2025-09-15,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,20.23,-4.11,4.92,9.96,20.0,12.28,-25.56,7.95
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,1,100.0,2.53,-6.54,0.39,4.24,29.0,-2.21,-25.56,4.74
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,1,100.0,2.53,-6.54,0.39,4.24,29.0,-2.21,-25.56,4.74
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,1,100.0,6.2,-3.2,1.94,7.97,20.0,-2.21,-25.56,8.41
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,1,100.0,18.69,-8.81,2.12,19.0,39.0,6.65,-22.98,12.04
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,1,100.0,18.69,-8.81,2.12,19.0,39.0,6.65,-22.98,12.04
control_tianma_fixed20,2025-03-11_2026-03-20,flat_0_to_20pct,002230,科大讯飞,大模型/AI应用/AIGC,1,0.0,-1.51,-3.13,-0.48,-1.26,20.0,6.65,-22.98,-8.16
